order_id,customer_id,product_id,order_date,delivery_date,payment_type,price,discount_percent,quantity,shipping_region,expected_delivery_days,product_rating,product_category,product_subcategory,brand,loyalty_points,is_first_order,device_type,referral
O006307,C02683,P00715,2025-06-28 08:00:00,2025-07-01 08:00:00,DebitCard,2376.21,44.66,1,West,3,2.0,Apparel,Dresses,Sony,486,False,Tablet,CampaignA
O006308,C02721,P00966,2025-05-17 07:00:00,2025-05-26 07:00:00,COD,828.56,32.58,3,East,9,1.7,Beauty,Haircare,Nike,434,False,Tablet,SocialMedia
O006309,C00233,P00952,2023-02-28 13:00:00,2023-03-05 13:00:00,CreditCard,2819.19,7.33,2,West,5,3.4,Electronics,Laptops,Apple,491,False,Mobile,CampaignB
O006310,C02857,P00852,2025-06-25 01:00:00,2025-07-01 01:00:00,CreditCard,1938.12,38.48,2,West,6,2.4,Apparel,Jeans,Levis,440,True,Tablet,CampaignB
O006311,C00237,P00788,2025-07-24 13:00:00,2025-07-27 13:00:00,DebitCard,4365.76,40.19,1,East,3,4.2,Apparel,Dresses,LG,109,False,Desktop,SocialMedia
O006312,C00283,P00022,2024-03-17 20:00:00,2024-03-21 20:00:00,DebitCard,2542.11,31.15,3,East,4,1.1,Apparel,Shoes,L'Oreal,88,False,Desktop,CampaignB
O006313,C02487,P00741,2024-11-17 12:00:00,2024-11-22 12:00:00,COD,414.91,19.38,3,West,5,2.7,Home,Appliances,Puma,357,True,Desktop,Organic
O006314,C01877,P00050,2023-05-04 07:00:00,2023-05-11 07:00:00,CreditCard,2406.33,16.5,4,West,7,2.4,Sports,Fitness,Adidas,45,False,Desktop,CampaignA
O006315,C00178,P00677,2024-04-19 11:00:00,2024-04-26 11:00:00,DebitCard,3201.49,31.3,3,North,7,1.4,Home,Decor,Sony,432,False,Tablet,Organic
O006316,C01533,P00380,2024-05-13 01:00:00,2024-05-21 01:00:00,DebitCard,4507.37,24.49,1,North,8,3.8,Beauty,Haircare,Apple,50,False,Desktop,SocialMedia
O006317,C00608,P00599,2025-02-03 03:00:00,2025-02-09 03:00:00,CreditCard,3353.88,1.85,1,South,6,2.2,Apparel,Shoes,LG,425,False,Desktop,CampaignB
O006318,C00476,P00305,2024-06-13 18:00:00,2024-06-19 18:00:00,DebitCard,3985.2,7.99,1,North,6,3.0,Home,Appliances,LG,107,False,Desktop,Organic
O006319,C00614,P00973,2024-03-04 03:00:00,2024-03-07 03:00:00,DebitCard,1353.59,46.94,2,North,3,2.3,Apparel,Jeans,Samsung,62,True,Mobile,CampaignB
O006320,C00515,P00435,2023-10-10 16:00:00,2023-10-17 16:00:00,DebitCard,2748.85,11.14,4,South,7,2.4,Apparel,Shirts,Sony,125,False,Mobile,CampaignB
O006321,C02063,P00116,2023-12-23 01:00:00,2023-12-30 01:00:00,CreditCard,2917.54,4.98,3,South,7,2.2,Electronics,Smartphones,LG,15,False,Desktop,SocialMedia
O006322,C00847,P00782,2025-04-08 17:00:00,2025-04-16 17:00:00,CreditCard,3476.86,22.07,3,South,8,2.2,Apparel,Dresses,Apple,86,False,Mobile,CampaignB
O006323,C00220,P00470,2025-05-25 12:00:00,2025-06-02 12:00:00,Wallet,4966.69,11.14,2,West,8,2.8,Electronics,Cameras,Adidas,38,False,Tablet,Organic
O006324,C00244,P00877,2025-01-31 21:00:00,2025-02-08 21:00:00,Wallet,3125.98,11.98,4,West,8,3.2,Home,Kitchen,Sony,22,True,Tablet,Organic
O006325,C02846,P00977,2024-12-18 14:00:00,2024-12-27 14:00:00,Wallet,1681.7,23.86,3,West,9,1.9,Beauty,Skincare,Samsung,1,False,Tablet,CampaignB
O006326,C01588,P00058,2023-04-27 10:00:00,2023-05-05 10:00:00,COD,4031.34,13.66,3,North,8,1.7,Electronics,Laptops,Adidas,119,False,Desktop,CampaignB
O006327,C02357,P00110,2024-11-06 09:00:00,2024-11-08 09:00:00,UPI,2823.29,16.37,4,South,2,1.9,Beauty,Haircare,Nike,477,False,Desktop,CampaignB
O006328,C01533,P00091,2023-09-04 08:00:00,2023-09-11 08:00:00,Wallet,3277.51,42.87,2,North,7,4.8,Electronics,Smartphones,Philips,434,False,Desktop,Organic
O006329,C00118,P00234,2023-07-01 18:00:00,2023-07-06 18:00:00,CreditCard,2750.44,40.79,3,North,5,3.1,Sports,TeamSports,LG,59,False,Mobile,SocialMedia
O006330,C02027,P00324,2024-01-20 10:00:00,2024-01-28 10:00:00,Wallet,2303.24,16.27,4,North,8,1.4,Apparel,Shoes,Sony,182,False,Mobile,SocialMedia
O006331,C02368,P00116,2024-06-17 02:00:00,2024-06-22 02:00:00,CreditCard,2161.31,46.4,3,North,5,3.0,Electronics,Smartphones,LG,27,True,Tablet,SocialMedia
O006332,C00260,P00592,2023-11-29 18:00:00,2023-12-08 18:00:00,CreditCard,1886.37,31.99,2,East,9,3.7,Electronics,Laptops,Apple,82,False,Tablet,Organic
O006333,C00953,P00516,2023-11-05 20:00:00,2023-11-13 20:00:00,CreditCard,1537.47,40.61,1,West,8,5.0,Sports,Fitness,L'Oreal,145,False,Mobile,CampaignB
O006334,C01146,P00066,2023-09-21 00:00:00,2023-09-23 00:00:00,DebitCard,2989.39,9.7,4,South,2,1.6,Electronics,Cameras,Apple,97,False,Desktop,SocialMedia
O006335,C00722,P00446,2024-10-04 07:00:00,2024-10-09 07:00:00,UPI,319.68,40.15,1,West,5,5.0,Apparel,Shirts,Puma,271,False,Desktop,Organic
O006336,C00356,P00425,2024-06-18 15:00:00,2024-06-24 15:00:00,COD,2986.89,28.8,3,East,6,3.3,Home,Furniture,Samsung,498,False,Mobile,CampaignA
O006337,C00251,P00451,2024-02-11 19:00:00,2024-02-13 19:00:00,CreditCard,2815.68,40.05,4,South,2,5.0,Apparel,Dresses,Adidas,396,False,Tablet,CampaignB
O006338,C00751,P00931,2024-10-02 00:00:00,2024-10-07 00:00:00,CreditCard,1311.14,12.95,2,South,5,3.2,Beauty,Makeup,Adidas,422,False,Mobile,Organic
O006339,C00391,P00676,2024-12-16 02:00:00,2024-12-20 02:00:00,DebitCard,4927.89,26.99,2,East,4,2.7,Beauty,Haircare,Puma,266,False,Tablet,SocialMedia
O006340,C02678,P00374,2023-10-10 15:00:00,2023-10-17 15:00:00,COD,1290.48,19.29,3,South,7,2.8,Electronics,Cameras,Adidas,101,False,Desktop,SocialMedia
O006341,C02302,P00080,2023-04-21 09:00:00,2023-04-24 09:00:00,Wallet,335.01,40.55,3,South,3,1.2,Beauty,Skincare,Samsung,267,False,Mobile,CampaignB
O006342,C02063,P00982,2025-01-07 08:00:00,2025-01-09 08:00:00,DebitCard,3052.61,17.82,3,East,2,2.7,Electronics,Cameras,Adidas,324,True,Tablet,SocialMedia
O006343,C02897,P00576,2023-07-09 10:00:00,2023-07-12 10:00:00,Wallet,3179.25,15.06,4,East,3,2.2,Electronics,Cameras,LG,232,False,Mobile,CampaignA
O006344,C01758,P00326,2025-08-27 14:00:00,2025-08-30 14:00:00,CreditCard,2288.75,36.58,4,South,3,1.5,Apparel,Shirts,Puma,372,False,Tablet,CampaignA
O006345,C01683,P00100,2024-09-29 02:00:00,2024-10-08 02:00:00,Wallet,774.97,41.23,1,North,9,3.2,Home,Kitchen,LG,161,False,Mobile,SocialMedia
O006346,C00406,P00834,2024-08-01 18:00:00,2024-08-09 18:00:00,DebitCard,1411.56,44.19,1,South,8,1.5,Beauty,Makeup,Adidas,407,False,Desktop,Organic
O006347,C00846,P00702,2024-10-17 13:00:00,2024-10-21 13:00:00,Wallet,3862.76,12.71,2,North,4,4.8,Electronics,Smartphones,LG,385,True,Tablet,CampaignB
O006348,C00290,P00715,2023-08-05 05:00:00,2023-08-13 05:00:00,UPI,3791.96,25.7,2,East,8,1.6,Apparel,Dresses,Sony,306,False,Desktop,CampaignA
O006349,C02452,P00868,2023-09-20 19:00:00,2023-09-25 19:00:00,DebitCard,2985.26,31.99,2,North,5,4.2,Home,Kitchen,Levis,17,False,Tablet,CampaignB
O006350,C01828,P00572,2025-06-30 19:00:00,2025-07-06 19:00:00,CreditCard,3431.47,5.75,3,South,6,4.2,Electronics,Cameras,Nike,139,False,Desktop,Organic
O006351,C01844,P00853,2023-10-26 14:00:00,2023-11-02 14:00:00,COD,876.78,26.9,4,North,7,4.2,Beauty,Skincare,L'Oreal,313,False,Tablet,CampaignB
O006352,C00030,P01000,2023-08-01 00:00:00,2023-08-07 00:00:00,UPI,4965.74,25.37,4,South,6,1.5,Apparel,Shirts,LG,450,False,Tablet,SocialMedia
O006353,C00171,P00008,2025-07-29 06:00:00,2025-08-05 06:00:00,DebitCard,1560.92,9.79,4,West,7,2.6,Beauty,Haircare,Nike,333,True,Mobile,Organic
O006354,C02385,P00740,2023-03-06 18:00:00,2023-03-11 18:00:00,CreditCard,4220.37,49.81,4,East,5,4.4,Electronics,Laptops,Levis,403,False,Desktop,SocialMedia
O006355,C02449,P00613,2025-01-28 08:00:00,2025-01-30 08:00:00,DebitCard,4701.3,11.63,1,North,2,4.4,Apparel,Jeans,Apple,113,False,Mobile,SocialMedia
O006356,C02903,P00596,2024-03-26 05:00:00,2024-03-30 05:00:00,UPI,1049.14,35.85,2,East,4,1.0,Apparel,Shirts,Sony,227,True,Tablet,CampaignA
O006357,C02102,P00588,2024-11-14 08:00:00,2024-11-21 08:00:00,COD,306.14,14.84,3,South,7,1.7,Apparel,Jeans,LG,430,False,Tablet,CampaignB
O006358,C01887,P00726,2023-01-06 10:00:00,2023-01-09 10:00:00,UPI,1897.31,5.55,2,North,3,1.9,Sports,Outdoor,Philips,479,True,Desktop,SocialMedia
O006359,C01029,P00961,2024-08-26 02:00:00,2024-09-04 02:00:00,DebitCard,2092.01,19.14,1,East,9,2.3,Home,Furniture,L'Oreal,155,False,Tablet,CampaignA
O006360,C00158,P00496,2023-12-02 23:00:00,2023-12-10 23:00:00,CreditCard,4035.26,19.19,4,West,8,3.9,Electronics,Smartphones,Levis,114,True,Desktop,SocialMedia
O006361,C02035,P00303,2024-07-19 03:00:00,2024-07-26 03:00:00,COD,1016.2,45.93,3,South,7,1.7,Beauty,Makeup,Levis,171,False,Mobile,SocialMedia
O006362,C00168,P00557,2023-05-29 04:00:00,2023-06-05 04:00:00,UPI,3214.86,14.39,4,North,7,2.4,Home,Furniture,LG,479,False,Mobile,Organic
O006363,C02501,P00081,2025-02-06 04:00:00,2025-02-12 04:00:00,Wallet,408.74,8.02,1,East,6,5.0,Beauty,Skincare,Levis,466,False,Mobile,Organic
O006364,C02316,P00282,2024-03-12 16:00:00,2024-03-21 16:00:00,DebitCard,829.27,20.59,1,West,9,2.1,Apparel,Dresses,LG,15,False,Desktop,CampaignA
O006365,C00990,P00252,2023-11-21 13:00:00,2023-12-01 13:00:00,Wallet,1939.9,35.06,1,West,10,3.3,Apparel,Shoes,Samsung,279,False,Desktop,Organic
O006366,C00591,P00439,2023-01-23 11:00:00,2023-01-25 11:00:00,Wallet,1380.91,28.38,3,North,2,4.3,Apparel,Jeans,Levis,434,True,Tablet,Organic
O006367,C00137,P00041,2025-03-22 11:00:00,2025-03-29 11:00:00,DebitCard,515.3,2.21,4,West,7,3.7,Electronics,Cameras,Nike,55,False,Tablet,CampaignB
O006368,C00510,P00333,2023-07-13 09:00:00,2023-07-18 09:00:00,Wallet,1191.27,48.25,4,East,5,2.9,Apparel,Dresses,Philips,43,False,Tablet,CampaignB
O006369,C01157,P00975,2024-06-07 18:00:00,2024-06-09 18:00:00,CreditCard,4987.37,25.67,3,East,2,4.0,Electronics,Cameras,Adidas,170,False,Mobile,CampaignB
O006370,C02159,P00495,2025-05-19 21:00:00,2025-05-28 21:00:00,CreditCard,303.25,25.11,1,West,9,1.6,Sports,Accessories,LG,139,False,Desktop,CampaignA
O006371,C02221,P00358,2025-02-06 05:00:00,2025-02-13 05:00:00,COD,4347.71,40.98,2,West,7,3.9,Home,Furniture,Puma,499,False,Mobile,SocialMedia
O006372,C02317,P00651,2024-12-31 07:00:00,2025-01-02 07:00:00,DebitCard,1278.76,27.22,4,South,2,1.2,Sports,Accessories,Samsung,324,False,Mobile,CampaignB
O006373,C01330,P00980,2023-02-09 16:00:00,2023-02-14 16:00:00,COD,606.93,21.74,3,North,5,5.0,Home,Furniture,Levis,456,False,Mobile,CampaignB
O006374,C00297,P00725,2023-01-16 13:00:00,2023-01-24 13:00:00,DebitCard,1961.44,27.8,2,West,8,4.0,Apparel,Shirts,L'Oreal,335,True,Desktop,CampaignB
O006375,C01179,P00240,2024-08-27 16:00:00,2024-08-31 16:00:00,CreditCard,4244.47,11.4,4,South,4,2.3,Sports,TeamSports,Adidas,121,False,Tablet,SocialMedia
O006376,C01304,P00911,2023-11-02 05:00:00,2023-11-08 05:00:00,UPI,765.29,31.48,1,South,6,2.0,Home,Kitchen,Puma,126,False,Desktop,Organic
O006377,C02298,P00112,2024-07-28 03:00:00,2024-08-06 03:00:00,CreditCard,1383.84,7.28,3,West,9,3.9,Apparel,Shirts,LG,498,False,Tablet,CampaignA
O006378,C00673,P00119,2025-03-01 22:00:00,2025-03-03 22:00:00,UPI,4771.77,1.63,1,West,2,1.1,Home,Furniture,LG,278,False,Tablet,Organic
O006379,C00354,P00663,2024-10-31 12:00:00,2024-11-06 12:00:00,COD,4881.76,45.96,4,West,6,1.8,Electronics,Smartphones,Philips,485,False,Desktop,SocialMedia
O006380,C01813,P00766,2023-02-16 09:00:00,2023-02-23 09:00:00,UPI,4121.9,27.51,2,West,7,1.5,Home,Appliances,L'Oreal,214,False,Desktop,CampaignB
O006381,C00731,P00771,2025-03-31 14:00:00,2025-04-05 14:00:00,CreditCard,476.4,11.85,4,West,5,4.4,Beauty,Skincare,L'Oreal,404,False,Desktop,CampaignA
O006382,C01461,P00040,2025-03-17 00:00:00,2025-03-24 00:00:00,UPI,1957.28,23.86,4,West,7,2.4,Apparel,Jeans,Levis,136,True,Tablet,SocialMedia
O006383,C02055,P00800,2023-11-26 03:00:00,2023-11-28 03:00:00,UPI,765.22,10.59,1,West,2,1.2,Sports,Fitness,L'Oreal,123,False,Tablet,CampaignA
O006384,C02509,P00454,2023-03-21 08:00:00,2023-03-25 08:00:00,UPI,4775.6,1.64,3,South,4,3.5,Apparel,Dresses,Nike,175,False,Mobile,CampaignB
O006385,C01815,P00858,2025-03-16 06:00:00,2025-03-20 06:00:00,DebitCard,2469.82,31.14,2,West,4,4.0,Beauty,Haircare,Levis,155,True,Mobile,Organic
O006386,C02627,P00660,2024-01-07 12:00:00,2024-01-16 12:00:00,Wallet,3008.67,1.38,3,North,9,4.6,Sports,Outdoor,Nike,37,False,Tablet,CampaignA
O006387,C00008,P00877,2025-02-08 10:00:00,2025-02-15 10:00:00,Wallet,3028.94,38.83,1,North,7,4.0,Home,Kitchen,Sony,468,False,Desktop,CampaignA
O006388,C02752,P00892,2023-05-04 17:00:00,2023-05-10 17:00:00,DebitCard,3968.01,28.47,1,North,6,3.1,Apparel,Dresses,Adidas,440,False,Desktop,SocialMedia
O006389,C02549,P00082,2023-01-18 17:00:00,2023-01-20 17:00:00,CreditCard,875.53,37.1,2,North,2,3.1,Home,Appliances,Sony,43,False,Tablet,CampaignA
O006390,C01224,P00441,2023-02-17 16:00:00,2023-02-26 16:00:00,COD,4306.3,10.53,1,East,9,1.9,Beauty,Haircare,Nike,340,True,Desktop,SocialMedia
O006391,C02347,P00998,2024-08-25 03:00:00,2024-08-30 03:00:00,UPI,901.59,8.17,4,West,5,2.3,Beauty,Fragrance,Adidas,328,False,Desktop,CampaignB
O006392,C00042,P00376,2024-07-02 16:00:00,2024-07-07 16:00:00,Wallet,1274.18,14.07,3,North,5,3.7,Apparel,Jeans,Apple,35,False,Tablet,Organic
O006393,C02414,P00986,2023-05-23 20:00:00,2023-05-28 20:00:00,CreditCard,1784.09,23.72,1,East,5,2.6,Apparel,Shirts,Philips,4,False,Tablet,SocialMedia
O006394,C01309,P00797,2024-11-10 16:00:00,2024-11-13 16:00:00,Wallet,4556.95,12.36,2,South,3,2.6,Beauty,Fragrance,Samsung,291,False,Mobile,CampaignA
O006395,C02973,P00451,2023-10-02 14:00:00,2023-10-04 14:00:00,UPI,4223.93,27.61,4,East,2,2.0,Apparel,Dresses,Adidas,459,False,Mobile,Organic
O006396,C01698,P00506,2025-06-12 22:00:00,2025-06-16 22:00:00,UPI,768.88,8.86,3,North,4,2.5,Apparel,Dresses,LG,335,False,Mobile,CampaignA
O006397,C00731,P00916,2025-03-06 21:00:00,2025-03-08 21:00:00,COD,2431.91,17.05,3,East,2,1.8,Beauty,Makeup,Sony,264,False,Tablet,Organic
O006398,C02140,P00877,2023-01-20 15:00:00,2023-01-26 15:00:00,COD,1384.06,39.38,1,East,6,4.3,Home,Kitchen,Sony,259,False,Mobile,CampaignB
O006399,C00204,P00043,2024-03-04 01:00:00,2024-03-13 01:00:00,Wallet,1582.27,32.8,4,North,9,3.7,Apparel,Jeans,L'Oreal,63,False,Tablet,CampaignB
O006400,C01071,P00951,2023-07-10 11:00:00,2023-07-15 11:00:00,Wallet,2903.6,13.63,1,West,5,4.4,Beauty,Skincare,Sony,78,False,Tablet,SocialMedia
O006401,C02561,P00636,2024-10-01 07:00:00,2024-10-09 07:00:00,DebitCard,2262.57,11.35,2,North,8,1.3,Apparel,Jeans,Puma,419,False,Tablet,SocialMedia
O006402,C01909,P00621,2023-08-14 17:00:00,2023-08-24 17:00:00,Wallet,2340.26,36.48,4,East,10,3.0,Home,Kitchen,LG,458,False,Mobile,CampaignB
O006403,C02271,P00423,2024-02-27 21:00:00,2024-02-29 21:00:00,COD,4643.12,14.29,3,West,2,1.2,Home,Kitchen,Levis,374,False,Tablet,CampaignB
O006404,C01911,P00608,2024-12-29 18:00:00,2025-01-07 18:00:00,UPI,4238.2,38.06,2,East,9,4.4,Electronics,Headphones,Samsung,454,False,Tablet,CampaignB
O006405,C00754,P00451,2023-01-30 03:00:00,2023-02-09 03:00:00,CreditCard,1595.58,33.3,4,South,10,5.0,Apparel,Dresses,Adidas,328,False,Desktop,CampaignB
O006406,C02916,P00007,2023-08-08 22:00:00,2023-08-13 22:00:00,Wallet,2162.58,27.99,3,West,5,3.2,Electronics,Cameras,Apple,168,False,Tablet,CampaignA
O006407,C00472,P00938,2023-09-04 06:00:00,2023-09-12 06:00:00,DebitCard,3922.27,39.98,1,South,8,3.6,Home,Furniture,Puma,116,False,Tablet,CampaignB
O006408,C00751,P00428,2023-01-07 00:00:00,2023-01-16 00:00:00,CreditCard,2767.38,14.02,4,East,9,1.1,Electronics,Cameras,Adidas,267,False,Desktop,CampaignA
O006409,C00374,P00983,2025-01-22 04:00:00,2025-01-29 04:00:00,CreditCard,1431.64,13.04,4,South,7,2.2,Apparel,Shirts,LG,421,False,Mobile,CampaignA
O006410,C02570,P00227,2023-04-17 01:00:00,2023-04-26 01:00:00,Wallet,4537.36,15.12,3,West,9,2.6,Electronics,Cameras,Puma,397,False,Mobile,Organic
O006411,C02600,P00452,2024-08-20 15:00:00,2024-08-29 15:00:00,DebitCard,1927.09,6.28,4,West,9,3.9,Home,Appliances,Philips,227,False,Desktop,CampaignA
O006412,C00544,P00873,2025-03-20 12:00:00,2025-03-24 12:00:00,Wallet,313.74,37.82,2,South,4,3.7,Electronics,Laptops,L'Oreal,345,False,Mobile,CampaignB
O006413,C00348,P00067,2023-03-22 15:00:00,2023-03-26 15:00:00,Wallet,4102.36,39.75,3,West,4,1.5,Beauty,Fragrance,Apple,258,False,Desktop,SocialMedia
O006414,C00214,P00324,2024-01-04 09:00:00,2024-01-06 09:00:00,UPI,2139.09,46.62,3,South,2,4.2,Apparel,Shoes,Sony,345,False,Mobile,CampaignA
O006415,C01130,P00494,2023-10-13 15:00:00,2023-10-21 15:00:00,CreditCard,340.81,33.24,4,West,8,2.3,Sports,Fitness,Sony,372,False,Desktop,SocialMedia
O006416,C02559,P00259,2024-12-24 10:00:00,2025-01-02 10:00:00,CreditCard,2366.29,42.09,4,South,9,4.6,Apparel,Shoes,Apple,78,False,Desktop,SocialMedia
O006417,C00823,P00483,2025-06-23 09:00:00,2025-06-27 09:00:00,DebitCard,1359.41,37.68,2,East,4,1.2,Sports,Outdoor,Nike,457,False,Desktop,SocialMedia
O006418,C02023,P00125,2023-03-29 13:00:00,2023-04-03 13:00:00,DebitCard,631.02,31.28,2,East,5,2.7,Electronics,Headphones,Samsung,54,False,Tablet,SocialMedia
O006419,C01423,P00034,2024-10-12 18:00:00,2024-10-18 18:00:00,UPI,2216.94,7.27,3,North,6,2.2,Beauty,Skincare,Nike,361,False,Tablet,Organic
O006420,C00140,P00311,2024-03-07 22:00:00,2024-03-12 22:00:00,DebitCard,4874.32,35.45,3,East,5,2.8,Home,Kitchen,Apple,205,False,Mobile,Organic
O006421,C00654,P00737,2024-08-28 09:00:00,2024-09-03 09:00:00,UPI,999.33,18.48,3,South,6,1.4,Home,Furniture,L'Oreal,297,False,Desktop,CampaignB
O006422,C00098,P00446,2024-07-26 10:00:00,2024-07-28 10:00:00,CreditCard,3298.83,47.5,1,East,2,2.0,Apparel,Shirts,Puma,496,False,Mobile,CampaignA
O006423,C02230,P00712,2023-06-03 05:00:00,2023-06-10 05:00:00,DebitCard,2699.86,12.84,2,West,7,1.0,Home,Decor,Sony,59,True,Mobile,CampaignB
O006424,C01164,P00107,2025-01-11 23:00:00,2025-01-18 23:00:00,CreditCard,3081.92,16.36,3,East,7,5.0,Sports,Outdoor,Sony,119,False,Desktop,SocialMedia
O006425,C01504,P00903,2024-01-27 15:00:00,2024-02-04 15:00:00,DebitCard,1407.27,7.45,2,North,8,4.6,Sports,Accessories,Puma,79,False,Tablet,Organic
O006426,C00111,P00175,2023-03-24 07:00:00,2023-04-01 07:00:00,Wallet,4830.13,6.43,3,North,8,4.6,Apparel,Shoes,Samsung,119,False,Tablet,CampaignB
O006427,C01590,P00785,2024-11-19 03:00:00,2024-11-24 03:00:00,CreditCard,1250.31,13.92,4,South,5,2.6,Beauty,Fragrance,L'Oreal,447,False,Desktop,SocialMedia
O006428,C00785,P00546,2024-03-17 20:00:00,2024-03-19 20:00:00,COD,1389.05,31.52,2,West,2,3.4,Electronics,Smartphones,Philips,202,False,Desktop,SocialMedia
O006429,C02973,P00090,2023-03-12 11:00:00,2023-03-17 11:00:00,UPI,3663.06,30.85,1,East,5,2.5,Beauty,Skincare,Philips,489,False,Desktop,CampaignB
O006430,C02618,P00003,2025-07-28 13:00:00,2025-08-02 13:00:00,COD,1080.86,19.01,4,South,5,2.8,Apparel,Shirts,Philips,263,False,Mobile,Organic
O006431,C01742,P00675,2025-05-01 12:00:00,2025-05-08 12:00:00,COD,1717.24,44.11,1,East,7,2.1,Home,Decor,Apple,359,False,Desktop,SocialMedia
O006432,C00563,P00137,2023-03-15 04:00:00,2023-03-22 04:00:00,CreditCard,731.77,29.29,2,East,7,3.9,Home,Appliances,Philips,185,False,Desktop,SocialMedia
O006433,C01285,P00066,2024-12-25 06:00:00,2024-12-29 06:00:00,DebitCard,4742.03,17.98,2,South,4,4.9,Electronics,Cameras,Apple,342,False,Tablet,CampaignA
O006434,C01758,P00287,2025-05-23 14:00:00,2025-05-28 14:00:00,COD,2181.29,42.41,3,East,5,4.8,Apparel,Jeans,Sony,406,False,Tablet,CampaignB
O006435,C02791,P00539,2024-09-25 11:00:00,2024-09-28 11:00:00,DebitCard,3808.09,21.47,3,North,3,3.0,Sports,TeamSports,Apple,348,True,Tablet,SocialMedia
O006436,C00891,P00356,2023-08-08 09:00:00,2023-08-18 09:00:00,DebitCard,4187.19,36.46,1,West,10,2.4,Sports,TeamSports,Samsung,364,False,Tablet,Organic
O006437,C00987,P00140,2024-10-19 06:00:00,2024-10-27 06:00:00,COD,3940.56,39.86,1,South,8,4.6,Apparel,Dresses,Nike,172,False,Tablet,SocialMedia
O006438,C00011,P00814,2023-02-03 13:00:00,2023-02-08 13:00:00,Wallet,2684.33,46.08,1,East,5,3.2,Home,Appliances,Adidas,40,False,Tablet,Organic
O006439,C01286,P00285,2024-10-03 03:00:00,2024-10-13 03:00:00,DebitCard,1415.86,49.57,1,South,10,2.7,Beauty,Fragrance,Sony,355,False,Desktop,CampaignA
O006440,C00631,P00837,2025-02-18 07:00:00,2025-02-23 07:00:00,CreditCard,2424.71,46.62,4,South,5,2.8,Beauty,Makeup,LG,467,True,Mobile,Organic
O006441,C02049,P00227,2023-05-04 06:00:00,2023-05-08 06:00:00,COD,2515.43,45.93,4,South,4,4.2,Electronics,Cameras,Puma,318,False,Tablet,CampaignA
O006442,C02657,P00450,2024-06-18 21:00:00,2024-06-22 21:00:00,UPI,791.69,34.66,1,South,4,1.2,Beauty,Skincare,Levis,451,False,Tablet,Organic
O006443,C01504,P00182,2023-05-10 10:00:00,2023-05-20 10:00:00,UPI,2135.15,21.58,4,East,10,1.7,Beauty,Fragrance,Nike,175,False,Desktop,Organic
O006444,C01617,P00971,2024-01-15 20:00:00,2024-01-18 20:00:00,Wallet,3345.62,14.02,1,South,3,2.1,Home,Kitchen,Sony,155,False,Desktop,CampaignB
O006445,C01545,P00913,2023-04-27 18:00:00,2023-05-03 18:00:00,CreditCard,3452.29,14.87,4,North,6,3.2,Sports,TeamSports,Philips,104,False,Mobile,Organic
O006446,C01462,P00924,2024-07-03 07:00:00,2024-07-08 07:00:00,CreditCard,3282.69,34.49,1,South,5,3.4,Electronics,Laptops,Puma,402,False,Mobile,CampaignB
O006447,C00221,P00745,2024-08-11 14:00:00,2024-08-20 14:00:00,COD,1209.25,5.98,4,East,9,4.3,Beauty,Makeup,Apple,464,False,Tablet,Organic
O006448,C01419,P00847,2025-04-16 02:00:00,2025-04-18 02:00:00,UPI,4609.51,15.08,4,West,2,4.6,Apparel,Shoes,Levis,226,False,Tablet,SocialMedia
O006449,C02100,P00165,2024-05-06 21:00:00,2024-05-15 21:00:00,CreditCard,4639.83,29.39,3,West,9,4.3,Sports,Outdoor,Adidas,274,False,Tablet,SocialMedia
O006450,C00763,P00254,2025-06-12 06:00:00,2025-06-16 06:00:00,CreditCard,3468.1,48.13,1,South,4,4.0,Electronics,Smartphones,L'Oreal,118,False,Mobile,Organic
O006451,C01073,P00120,2023-03-23 11:00:00,2023-04-02 11:00:00,DebitCard,3079.53,6.07,4,South,10,4.5,Electronics,Laptops,Adidas,372,False,Tablet,SocialMedia
O006452,C02364,P00785,2025-01-02 03:00:00,2025-01-09 03:00:00,DebitCard,2184.75,3.16,3,East,7,4.7,Beauty,Fragrance,L'Oreal,343,False,Tablet,CampaignB
O006453,C01681,P00498,2024-02-11 22:00:00,2024-02-20 22:00:00,DebitCard,3183.82,36.23,1,North,9,1.1,Home,Decor,Samsung,145,False,Tablet,CampaignB
O006454,C00623,P00405,2023-10-15 22:00:00,2023-10-17 22:00:00,Wallet,2114.53,11.98,3,South,2,4.8,Sports,TeamSports,Puma,67,False,Desktop,SocialMedia
O006455,C01343,P00178,2023-08-30 18:00:00,2023-09-09 18:00:00,Wallet,2050.78,12.12,4,East,10,4.3,Beauty,Haircare,L'Oreal,12,False,Desktop,SocialMedia
O006456,C01344,P00537,2025-06-26 02:00:00,2025-07-01 02:00:00,DebitCard,4915.03,0.1,1,South,5,2.2,Sports,Outdoor,Samsung,76,True,Mobile,SocialMedia
O006457,C02697,P00063,2023-10-04 06:00:00,2023-10-09 06:00:00,CreditCard,4460.39,22.36,3,East,5,3.3,Apparel,Jeans,Adidas,434,False,Desktop,CampaignA
O006458,C03000,P00966,2023-05-21 19:00:00,2023-05-30 19:00:00,COD,465.2,22.55,2,West,9,2.6,Beauty,Haircare,Nike,388,False,Mobile,CampaignA
O006459,C01804,P00532,2023-11-18 16:00:00,2023-11-23 16:00:00,DebitCard,3131.5,15.88,2,East,5,4.8,Home,Kitchen,Sony,400,False,Tablet,CampaignA
