customer_id,join_date,age,gender,location,preferred_payment,total_orders,total_returns,avg_order_value
C01972,2024-02-22,35,Male,Mumbai,COD,18,15,723.1
C01973,2021-02-22,27,Male,Mumbai,DebitCard,41,12,1760.19
C01974,2021-11-20,58,Male,Bangalore,DebitCard,19,14,566.95
C01975,2022-04-29,25,Male,Mumbai,DebitCard,4,1,1159.94
C01976,2020-03-02,43,Male,Delhi,CreditCard,65,19,1724.32
C01977,2023-03-14,46,Male,Mumbai,Wallet,41,3,2855.91
C01978,2020-08-03,27,Male,Mumbai,COD,15,0,1356.32
C01979,2020-01-03,34,Male,Hyderabad,CreditCard,54,6,475.25
C01980,2020-06-08,19,Male,Delhi,DebitCard,64,10,1348.04
C01981,2024-10-28,23,Male,Kolkata,COD,72,9,693.5
C01982,2022-02-19,22,Male,Mumbai,CreditCard,15,0,920.97
C01983,2023-02-17,45,Female,Mumbai,UPI,79,10,1968.84
C01984,2022-06-11,58,Male,Chennai,DebitCard,50,9,482.04
C01985,2023-01-17,22,Male,Mumbai,CreditCard,22,13,1554.75
C01986,2020-11-24,35,Male,Mumbai,UPI,18,13,1945.55
C01987,2021-08-02,43,Male,Hyderabad,DebitCard,80,6,1439.02
C01988,2023-10-12,37,Male,Delhi,Wallet,2,10,351.64
C01989,2024-06-21,58,Male,Bangalore,DebitCard,36,3,2960.9
C01990,2023-07-14,44,Female,Delhi,Wallet,20,1,1291.21
C01991,2024-06-28,29,Male,Chennai,Wallet,16,6,2402.16
C01992,2022-08-09,24,Male,Delhi,Wallet,67,18,1179.25
C01993,2023-09-08,20,Female,Mumbai,COD,30,13,1582.55
C01994,2021-09-26,27,Male,Chennai,COD,55,18,1348.85
C01995,2022-09-14,51,Male,Delhi,Wallet,66,6,1224.86
C01996,2024-04-13,42,Female,Chennai,UPI,99,11,359.0
C01997,2024-07-30,52,Female,Bangalore,Wallet,26,2,1272.06
C01998,2023-05-03,33,Male,Delhi,CreditCard,57,14,2701.62
C01999,2022-07-09,19,Female,Kolkata,Wallet,69,4,2164.06
C02000,2022-01-07,41,Male,Mumbai,COD,2,7,692.64
C02001,2023-09-17,27,Male,Chennai,COD,56,13,1896.12
C02002,2020-06-18,55,Female,Kolkata,CreditCard,84,3,2709.02
C02003,2021-06-04,39,Male,Kolkata,CreditCard,62,6,2190.09
C02004,2024-01-26,43,Male,Hyderabad,DebitCard,34,6,701.45
C02005,2020-02-09,60,Female,Chennai,UPI,98,17,2643.15
C02006,2024-04-09,56,Female,Kolkata,UPI,56,13,1114.17
C02007,2023-07-08,44,Male,Hyderabad,UPI,55,7,1526.01
C02008,2023-11-19,46,Female,Kolkata,COD,20,11,1720.59
C02009,2022-08-12,64,Male,Mumbai,UPI,50,9,2596.37
C02010,2023-06-03,55,Female,Bangalore,DebitCard,25,13,2815.34
C02011,2022-09-10,37,Male,Hyderabad,DebitCard,84,8,2810.06
C02012,2023-02-21,44,Male,Bangalore,UPI,25,5,321.48
C02013,2022-09-01,58,Male,Chennai,CreditCard,53,4,2789.1
C02014,2020-02-07,37,Male,Mumbai,DebitCard,14,0,446.84
C02015,2020-11-23,61,Male,Hyderabad,CreditCard,60,0,1017.59
C02016,2023-06-28,36,Female,Chennai,COD,43,19,1690.47
C02017,2023-04-14,37,Female,Kolkata,DebitCard,62,16,1595.8
C02018,2024-06-13,52,Male,Delhi,CreditCard,76,10,1932.72
C02019,2022-07-02,64,Male,Chennai,UPI,69,11,1594.5
C02020,2021-03-29,19,Male,Bangalore,COD,63,2,2822.81
C02021,2020-02-06,47,Female,Mumbai,Wallet,2,5,949.48
C02022,2023-09-01,51,Female,Mumbai,Wallet,54,10,1039.87
C02023,2024-09-07,39,Other,Chennai,UPI,16,12,2785.99
C02024,2022-08-30,20,Female,Kolkata,COD,55,10,507.2
C02025,2022-03-06,23,Male,Delhi,COD,94,7,1945.81
C02026,2022-08-30,32,Male,Bangalore,COD,43,9,2140.69
C02027,2021-08-15,44,Female,Chennai,COD,61,1,1664.96
C02028,2023-02-11,27,Female,Chennai,Wallet,38,13,2174.43
C02029,2022-11-29,26,Male,Mumbai,CreditCard,45,15,766.44
C02030,2023-08-17,50,Male,Bangalore,COD,51,16,2602.11
C02031,2020-08-11,49,Female,Delhi,CreditCard,42,10,678.07
C02032,2020-11-13,23,Male,Mumbai,COD,24,1,1382.19
C02033,2020-12-14,58,Male,Chennai,DebitCard,30,4,503.2
C02034,2020-04-24,53,Female,Mumbai,DebitCard,37,15,1772.07
C02035,2021-11-28,19,Male,Mumbai,DebitCard,53,15,2108.31
C02036,2023-09-08,46,Male,Hyderabad,COD,63,1,2841.3
C02037,2024-05-10,21,Female,Mumbai,CreditCard,11,15,2296.21
C02038,2022-11-29,18,Female,Kolkata,Wallet,78,4,1760.98
C02039,2020-02-09,36,Other,Mumbai,UPI,23,7,2818.07
C02040,2024-11-07,43,Male,Kolkata,Wallet,80,19,1591.78
C02041,2023-08-05,42,Male,Bangalore,COD,50,13,1815.26
C02042,2023-07-09,27,Female,Mumbai,DebitCard,85,9,1909.47
C02043,2020-08-03,32,Female,Delhi,DebitCard,55,1,1406.95
C02044,2023-03-16,39,Male,Kolkata,CreditCard,55,2,2563.9
C02045,2020-12-01,38,Female,Kolkata,COD,4,17,799.98
C02046,2023-04-06,39,Male,Chennai,Wallet,97,1,1798.07
C02047,2020-04-01,53,Male,Bangalore,COD,54,8,2250.03
C02048,2020-12-18,51,Male,Mumbai,COD,61,1,2740.74
C02049,2021-07-24,47,Male,Delhi,DebitCard,78,6,2686.58
C02050,2024-05-13,42,Male,Chennai,Wallet,83,6,1673.6
C02051,2022-03-26,62,Female,Bangalore,UPI,5,13,2036.54
C02052,2024-08-31,45,Female,Kolkata,DebitCard,95,4,1364.44
C02053,2022-02-19,18,Female,Delhi,Wallet,18,7,1564.08
C02054,2020-12-28,62,Male,Mumbai,CreditCard,44,17,2746.92
C02055,2021-07-10,21,Male,Hyderabad,DebitCard,31,5,2812.9
C02056,2023-09-30,24,Male,Hyderabad,CreditCard,94,13,2717.62
C02057,2024-09-12,26,Male,Bangalore,DebitCard,21,17,673.6
C02058,2023-04-08,53,Female,Delhi,COD,47,16,2595.23
C02059,2020-12-21,36,Female,Chennai,Wallet,30,8,2860.58
C02060,2020-07-09,18,Female,Delhi,CreditCard,55,12,1275.37
C02061,2024-08-17,27,Male,Kolkata,DebitCard,68,15,1700.34
C02062,2021-02-25,53,Male,Hyderabad,CreditCard,69,9,2403.56
C02063,2021-11-30,26,Female,Bangalore,DebitCard,41,9,1817.61
C02064,2020-01-07,62,Male,Mumbai,DebitCard,45,3,2982.41
C02065,2020-05-12,63,Female,Delhi,UPI,74,11,1530.43
C02066,2024-11-05,59,Other,Hyderabad,UPI,91,7,2227.65
C02067,2021-07-10,49,Male,Chennai,UPI,80,14,2440.0
C02068,2022-04-05,49,Female,Bangalore,CreditCard,30,18,1634.07
C02069,2022-01-30,23,Female,Mumbai,COD,77,14,2613.86
C02070,2022-11-20,55,Male,Delhi,DebitCard,85,7,1774.62
C02071,2021-06-18,34,Female,Chennai,Wallet,45,7,1411.46
C02072,2021-03-01,27,Male,Mumbai,UPI,45,18,591.12
C02073,2023-11-18,44,Male,Kolkata,CreditCard,79,8,1362.22
C02074,2021-11-02,52,Female,Hyderabad,CreditCard,84,16,2281.63
C02075,2020-12-28,38,Female,Kolkata,CreditCard,84,7,2787.47
C02076,2023-12-31,42,Male,Hyderabad,Wallet,45,11,979.53
C02077,2024-08-20,45,Male,Chennai,Wallet,55,14,1259.14
C02078,2024-04-23,64,Female,Kolkata,UPI,59,3,715.69
C02079,2020-03-22,32,Female,Hyderabad,Wallet,5,5,2164.95
C02080,2020-12-21,21,Female,Bangalore,UPI,32,15,2892.51
C02081,2023-07-05,46,Male,Chennai,Wallet,6,4,2030.57
C02082,2024-10-07,26,Female,Hyderabad,Wallet,94,12,1966.11
C02083,2021-08-11,44,Male,Delhi,Wallet,26,14,1794.42
C02084,2024-03-27,43,Female,Hyderabad,UPI,37,16,538.83
C02085,2020-10-21,36,Male,Kolkata,DebitCard,13,19,2269.66
C02086,2023-06-01,45,Female,Bangalore,UPI,93,4,1925.53
C02087,2024-03-28,34,Male,Mumbai,DebitCard,69,18,2085.99
C02088,2022-12-05,60,Male,Mumbai,CreditCard,25,6,2726.79
C02089,2024-08-17,58,Male,Hyderabad,CreditCard,13,2,2416.69
C02090,2023-02-10,59,Male,Mumbai,UPI,88,12,2408.47
C02091,2023-06-10,37,Female,Hyderabad,DebitCard,95,13,2803.4
C02092,2020-01-17,62,Female,Bangalore,DebitCard,20,15,2972.82
C02093,2020-12-25,57,Female,Mumbai,DebitCard,72,12,1869.46
C02094,2023-05-31,56,Male,Kolkata,CreditCard,60,1,593.98
C02095,2022-05-15,40,Female,Kolkata,UPI,73,13,1539.65
C02096,2021-11-30,64,Female,Delhi,COD,21,19,2426.52
C02097,2021-03-23,49,Male,Hyderabad,DebitCard,61,6,374.86
C02098,2022-05-05,64,Male,Mumbai,DebitCard,84,4,453.6
C02099,2020-12-30,50,Female,Kolkata,COD,79,13,481.33
C02100,2021-11-05,63,Female,Bangalore,UPI,26,8,2273.8
C02101,2022-10-04,22,Female,Bangalore,DebitCard,54,9,1653.15
C02102,2023-09-11,60,Male,Delhi,UPI,42,6,1296.02
C02103,2021-04-11,51,Female,Bangalore,DebitCard,11,13,585.17
C02104,2021-02-17,57,Male,Bangalore,Wallet,37,13,2277.05
C02105,2024-01-18,28,Female,Mumbai,DebitCard,11,1,1166.75
C02106,2021-08-08,20,Female,Hyderabad,Wallet,27,16,1016.37
C02107,2023-06-10,50,Male,Chennai,UPI,94,19,2061.26
C02108,2023-06-01,28,Female,Bangalore,DebitCard,83,3,1809.33
C02109,2022-09-20,33,Male,Bangalore,CreditCard,34,12,1278.51
C02110,2023-12-06,35,Other,Chennai,CreditCard,38,17,2032.02
C02111,2021-07-25,47,Male,Bangalore,COD,61,2,1032.3
C02112,2020-11-30,27,Male,Mumbai,CreditCard,87,18,2446.04
C02113,2023-05-30,35,Male,Mumbai,Wallet,53,4,919.16
C02114,2020-02-06,55,Male,Chennai,CreditCard,65,0,728.86
C02115,2022-09-15,36,Male,Kolkata,CreditCard,3,8,2412.59
C02116,2020-10-04,53,Female,Bangalore,CreditCard,67,7,2211.31
C02117,2023-05-04,30,Female,Kolkata,DebitCard,28,2,793.13
C02118,2022-07-04,63,Female,Bangalore,COD,14,1,613.86
C02119,2021-04-28,20,Male,Hyderabad,UPI,52,0,2563.68
C02120,2023-06-19,27,Female,Bangalore,COD,30,11,2396.82
C02121,2023-09-09,55,Male,Mumbai,Wallet,58,12,1183.59
C02122,2021-12-31,18,Female,Delhi,DebitCard,54,9,2077.13
C02123,2020-07-10,44,Male,Delhi,DebitCard,69,16,635.23
C02124,2022-11-06,63,Female,Delhi,CreditCard,15,10,1669.03
C02125,2021-06-07,25,Female,Delhi,CreditCard,38,4,350.57
C02126,2022-07-06,63,Female,Kolkata,Wallet,78,8,1357.33
C02127,2021-02-04,59,Male,Kolkata,DebitCard,14,12,502.08
C02128,2022-06-04,34,Male,Bangalore,UPI,57,19,1582.9
C02129,2021-12-05,26,Male,Kolkata,COD,59,10,1438.54
C02130,2020-01-22,23,Female,Bangalore,DebitCard,8,3,1499.84
C02131,2021-04-18,60,Female,Hyderabad,UPI,72,10,422.39
C02132,2023-02-17,42,Male,Bangalore,UPI,19,8,1276.36
C02133,2020-07-28,56,Female,Delhi,COD,32,6,2342.51
C02134,2020-11-01,45,Female,Chennai,UPI,95,15,1296.07
C02135,2023-07-17,50,Female,Chennai,Wallet,29,4,2230.96
C02136,2021-12-04,54,Male,Mumbai,UPI,41,5,1297.59
C02137,2021-11-17,26,Male,Mumbai,Wallet,75,18,1442.75
C02138,2020-10-11,35,Male,Bangalore,UPI,45,0,1822.51
C02139,2021-12-16,38,Female,Chennai,CreditCard,13,15,2866.84
C02140,2024-08-26,19,Male,Delhi,UPI,27,17,593.92
C02141,2022-02-01,60,Female,Kolkata,Wallet,19,12,388.87
C02142,2023-06-04,55,Female,Delhi,UPI,26,0,1941.48
C02143,2022-08-05,57,Female,Delhi,UPI,53,9,2862.56
C02144,2021-01-15,53,Female,Bangalore,UPI,51,6,2972.25
C02145,2021-04-04,60,Male,Bangalore,Wallet,37,4,1607.24
C02146,2022-10-27,54,Male,Hyderabad,UPI,9,12,1563.82
C02147,2020-01-29,32,Female,Delhi,COD,92,15,2041.4
C02148,2022-06-25,45,Male,Delhi,COD,96,19,1800.21
C02149,2022-11-22,35,Male,Bangalore,Wallet,52,13,2012.04
C02150,2024-07-27,51,Male,Bangalore,CreditCard,54,10,2659.8
C02151,2022-05-28,39,Male,Hyderabad,COD,3,18,2315.03
C02152,2020-03-19,28,Male,Hyderabad,DebitCard,96,1,1641.57
C02153,2022-08-04,30,Female,Mumbai,COD,69,7,1547.03
C02154,2021-04-03,21,Female,Chennai,DebitCard,8,12,2026.92
C02155,2021-07-23,39,Female,Delhi,Wallet,14,6,1530.41
C02156,2024-04-10,24,Male,Delhi,CreditCard,3,11,1536.0
C02157,2024-02-14,60,Male,Hyderabad,DebitCard,24,7,344.03
C02158,2023-12-24,41,Male,Hyderabad,DebitCard,13,15,769.97
C02159,2022-01-07,21,Female,Mumbai,COD,43,17,1618.99
C02160,2023-08-01,45,Male,Chennai,DebitCard,29,18,2521.16
C02161,2021-05-30,32,Female,Mumbai,Wallet,72,3,1052.56
C02162,2023-01-27,18,Female,Chennai,Wallet,51,11,1711.14
C02163,2021-01-31,20,Male,Kolkata,Wallet,42,15,1231.4
C02164,2024-02-21,31,Male,Delhi,COD,31,16,582.97
C02165,2020-02-08,55,Other,Mumbai,CreditCard,63,3,2887.41
C02166,2023-07-18,18,Other,Hyderabad,COD,26,19,2607.62
C02167,2022-06-05,55,Male,Mumbai,Wallet,18,8,511.93
C02168,2022-03-07,55,Male,Kolkata,COD,82,4,2243.43
C02169,2020-06-05,38,Other,Mumbai,Wallet,57,16,1238.47
C02170,2023-01-03,46,Male,Delhi,UPI,7,16,2986.09
C02171,2022-06-02,22,Male,Kolkata,UPI,48,1,1116.48
C02172,2024-12-28,27,Male,Hyderabad,DebitCard,80,1,944.59
C02173,2023-02-27,45,Female,Hyderabad,CreditCard,60,6,1833.3
C02174,2024-09-06,38,Male,Bangalore,UPI,33,3,2554.84
C02175,2022-08-31,24,Male,Kolkata,Wallet,3,12,819.8
C02176,2023-01-12,20,Male,Bangalore,COD,4,19,2215.39
C02177,2022-11-11,62,Female,Bangalore,COD,4,10,465.8
C02178,2024-01-22,64,Other,Delhi,DebitCard,42,2,2781.12
C02179,2024-04-11,37,Female,Mumbai,COD,9,1,518.9
C02180,2024-09-26,36,Female,Hyderabad,UPI,51,15,2768.42
C02181,2022-04-28,52,Female,Hyderabad,COD,17,2,1625.18
C02182,2023-11-06,21,Male,Mumbai,UPI,17,14,1509.85
C02183,2022-01-17,22,Male,Hyderabad,UPI,97,16,2927.93
C02184,2024-01-03,18,Female,Mumbai,CreditCard,20,15,2974.04
C02185,2024-06-15,21,Male,Kolkata,DebitCard,14,19,2055.48
C02186,2022-09-15,29,Male,Delhi,Wallet,22,6,643.22
C02187,2020-01-21,44,Female,Delhi,UPI,52,15,1666.66
C02188,2020-10-29,59,Male,Delhi,DebitCard,27,4,1728.74
C02189,2022-05-18,40,Male,Mumbai,Wallet,43,1,1689.01
C02190,2020-03-24,42,Other,Mumbai,COD,3,0,1837.63
C02191,2024-12-02,38,Female,Chennai,DebitCard,88,12,350.56
C02192,2024-08-09,41,Male,Hyderabad,DebitCard,94,15,2220.31
C02193,2024-01-16,42,Other,Hyderabad,DebitCard,8,4,2223.46
C02194,2023-11-11,62,Female,Chennai,COD,86,2,611.77
C02195,2024-03-10,63,Female,Chennai,COD,89,14,1839.65
C02196,2023-07-04,49,Male,Delhi,DebitCard,10,15,1834.58
C02197,2021-07-23,49,Male,Chennai,CreditCard,29,10,2142.62
C02198,2022-07-22,22,Female,Mumbai,UPI,40,18,530.57
C02199,2024-03-30,53,Female,Bangalore,COD,65,17,1991.56
C02200,2023-03-31,63,Female,Mumbai,CreditCard,21,8,1058.03
C02201,2023-04-01,59,Male,Chennai,COD,24,7,1668.91
C02202,2022-10-05,59,Male,Hyderabad,DebitCard,73,18,2387.97
C02203,2022-03-03,56,Female,Mumbai,CreditCard,60,4,2205.24
C02204,2022-03-02,33,Male,Hyderabad,Wallet,26,16,621.04
C02205,2024-03-27,50,Female,Mumbai,UPI,9,4,1896.2
C02206,2024-12-14,38,Male,Hyderabad,UPI,20,13,2916.61
C02207,2023-07-18,26,Male,Kolkata,COD,56,6,723.28
C02208,2021-05-06,23,Female,Mumbai,UPI,99,8,2602.85
C02209,2020-07-26,62,Female,Hyderabad,Wallet,36,16,2196.88
C02210,2024-04-11,52,Male,Bangalore,CreditCard,36,2,2389.81
C02211,2024-05-26,56,Male,Delhi,CreditCard,73,7,1061.29
C02212,2022-12-19,39,Female,Mumbai,DebitCard,22,12,1077.3
C02213,2021-03-05,58,Male,Bangalore,CreditCard,1,15,2746.25
C02214,2022-09-11,22,Female,Delhi,COD,69,9,1271.55
C02215,2024-08-07,59,Other,Mumbai,Wallet,73,17,470.14
C02216,2024-06-16,40,Male,Bangalore,DebitCard,37,2,1921.61
C02217,2023-08-25,34,Female,Bangalore,COD,83,11,637.01
C02218,2021-06-03,29,Male,Kolkata,COD,72,15,2450.81
C02219,2021-08-13,40,Female,Bangalore,COD,96,17,2032.72
C02220,2022-11-16,33,Male,Kolkata,UPI,13,16,2661.76
C02221,2024-09-05,20,Other,Chennai,COD,84,6,2419.06
C02222,2024-05-04,47,Male,Hyderabad,UPI,43,18,602.71
C02223,2020-07-17,39,Male,Delhi,CreditCard,37,7,1328.89
C02224,2021-01-21,26,Other,Hyderabad,UPI,94,16,2391.31
C02225,2020-12-14,46,Female,Hyderabad,COD,74,6,1426.82
C02226,2022-08-17,64,Female,Kolkata,Wallet,95,0,2925.39
C02227,2021-11-23,54,Male,Hyderabad,Wallet,25,7,2286.5
C02228,2024-04-08,40,Female,Bangalore,CreditCard,93,18,341.85
C02229,2021-01-12,30,Male,Kolkata,COD,88,19,2675.96
C02230,2022-06-17,49,Male,Hyderabad,UPI,21,19,572.17
C02231,2022-07-04,63,Female,Kolkata,Wallet,41,9,679.41
C02232,2024-04-30,64,Male,Chennai,DebitCard,73,11,2283.13
C02233,2021-06-10,40,Female,Kolkata,COD,42,0,2635.42
C02234,2023-03-22,62,Female,Mumbai,COD,42,3,1748.14
C02235,2022-01-03,34,Female,Bangalore,DebitCard,2,3,1080.43
C02236,2020-07-24,57,Female,Delhi,Wallet,68,8,1248.55
C02237,2021-03-30,38,Female,Mumbai,DebitCard,8,14,1225.8
C02238,2023-07-20,19,Male,Mumbai,CreditCard,96,14,1182.03
C02239,2023-06-13,54,Female,Mumbai,UPI,61,6,955.86
C02240,2024-10-29,23,Male,Hyderabad,UPI,14,11,1943.94
C02241,2021-06-04,61,Male,Kolkata,Wallet,77,2,2731.09
C02242,2024-08-28,35,Female,Kolkata,DebitCard,21,19,1129.12
C02243,2022-10-13,47,Female,Hyderabad,COD,24,8,804.07
C02244,2022-08-13,39,Female,Bangalore,COD,50,13,2564.16
C02245,2021-12-26,50,Male,Hyderabad,COD,82,12,2302.81
C02246,2022-10-10,47,Female,Hyderabad,CreditCard,45,11,2813.26
C02247,2021-05-15,34,Male,Hyderabad,CreditCard,64,0,746.9
C02248,2020-04-26,60,Female,Bangalore,COD,64,18,689.48
C02249,2021-01-20,49,Female,Bangalore,Wallet,26,15,1761.86
C02250,2023-09-29,59,Female,Chennai,CreditCard,32,11,1958.97
C02251,2021-08-06,31,Male,Chennai,CreditCard,57,9,1596.47
C02252,2021-01-29,27,Male,Chennai,UPI,53,1,1917.21
C02253,2022-12-23,64,Male,Chennai,UPI,33,17,787.03
C02254,2024-10-06,53,Female,Kolkata,Wallet,52,12,1594.96
C02255,2021-12-21,51,Female,Mumbai,CreditCard,95,5,2076.85
C02256,2020-03-12,26,Male,Mumbai,CreditCard,18,11,1468.31
C02257,2024-12-17,59,Female,Chennai,DebitCard,35,3,2134.51
C02258,2020-09-30,45,Female,Chennai,Wallet,12,0,1518.22
C02259,2023-09-05,28,Female,Delhi,Wallet,51,10,1200.72
C02260,2020-12-03,31,Female,Mumbai,DebitCard,89,7,1119.73
C02261,2023-10-21,56,Female,Delhi,DebitCard,95,1,1409.44
C02262,2024-02-27,64,Male,Delhi,UPI,10,1,362.34
C02263,2021-08-29,36,Male,Hyderabad,Wallet,52,15,2105.02
C02264,2020-06-14,32,Male,Kolkata,Wallet,34,0,2581.79
C02265,2024-04-16,45,Other,Bangalore,DebitCard,67,3,1257.49
C02266,2020-01-11,41,Female,Mumbai,COD,39,5,424.29
C02267,2023-08-17,25,Female,Chennai,COD,8,19,2964.29
C02268,2021-12-29,60,Male,Chennai,UPI,96,13,1011.99
C02269,2022-03-11,26,Male,Bangalore,COD,29,19,641.88
C02270,2020-04-11,64,Male,Mumbai,COD,22,14,1298.33
C02271,2023-12-19,50,Male,Chennai,COD,84,6,2294.1
C02272,2023-11-16,50,Female,Chennai,CreditCard,70,6,1093.57
C02273,2022-02-17,36,Other,Hyderabad,UPI,61,17,1851.7
C02274,2020-08-01,20,Female,Delhi,DebitCard,43,1,1422.01
C02275,2024-09-10,27,Female,Chennai,COD,49,19,617.96
C02276,2023-01-16,57,Male,Kolkata,CreditCard,29,14,1191.77
C02277,2024-04-25,64,Male,Mumbai,COD,81,0,2257.15
C02278,2021-02-04,59,Male,Kolkata,CreditCard,31,16,1952.41
C02279,2021-08-10,18,Female,Bangalore,UPI,53,19,623.4
C02280,2022-06-07,46,Female,Hyderabad,COD,34,12,740.97
C02281,2022-12-05,51,Male,Mumbai,CreditCard,38,11,2029.98
C02282,2024-08-22,30,Male,Hyderabad,Wallet,57,14,2496.22
C02283,2024-01-26,18,Male,Delhi,Wallet,4,4,1243.58
C02284,2021-08-14,51,Male,Chennai,CreditCard,2,6,1907.34
C02285,2023-08-26,46,Male,Mumbai,COD,12,7,760.74
C02286,2023-01-14,64,Male,Bangalore,COD,35,13,1140.72
C02287,2020-04-01,30,Male,Delhi,UPI,70,3,354.73
C02288,2024-08-10,46,Female,Delhi,UPI,72,13,2374.35
C02289,2021-11-03,56,Female,Hyderabad,DebitCard,21,9,1382.73
C02290,2021-12-14,41,Male,Delhi,UPI,61,15,2503.54
C02291,2022-07-24,43,Male,Mumbai,COD,35,10,2212.61
C02292,2020-08-29,34,Male,Hyderabad,DebitCard,48,13,2537.61
C02293,2020-01-02,24,Male,Delhi,UPI,15,13,1071.28
C02294,2020-08-12,30,Male,Bangalore,CreditCard,71,1,799.79
C02295,2022-03-11,22,Female,Kolkata,Wallet,15,12,2924.15
C02296,2024-11-03,43,Female,Mumbai,UPI,6,2,2236.79
C02297,2021-08-11,20,Female,Bangalore,UPI,81,17,2551.91
C02298,2020-04-25,24,Male,Bangalore,CreditCard,68,3,335.46
C02299,2024-08-16,56,Female,Hyderabad,COD,22,18,1257.05
C02300,2022-07-06,18,Male,Chennai,CreditCard,32,15,2305.61
C02301,2023-01-31,34,Male,Hyderabad,UPI,22,3,510.55
C02302,2020-07-12,60,Female,Mumbai,COD,27,18,1831.82
C02303,2023-04-04,42,Female,Mumbai,DebitCard,15,14,1458.5
C02304,2022-05-20,20,Female,Hyderabad,UPI,44,0,347.56
C02305,2020-03-30,32,Female,Chennai,CreditCard,86,15,937.13
C02306,2024-09-05,46,Female,Hyderabad,DebitCard,92,14,1068.94
C02307,2020-05-01,60,Female,Mumbai,Wallet,9,15,602.02
C02308,2020-05-22,49,Female,Chennai,DebitCard,34,19,2005.15
C02309,2022-09-20,43,Female,Mumbai,CreditCard,73,0,954.47
C02310,2020-04-15,33,Female,Chennai,DebitCard,15,16,1049.57
C02311,2022-06-05,42,Other,Chennai,CreditCard,62,4,2725.24
C02312,2021-03-03,45,Female,Hyderabad,UPI,45,4,1561.23
C02313,2023-08-21,26,Male,Hyderabad,COD,84,6,1358.75
C02314,2020-11-12,18,Female,Hyderabad,Wallet,72,12,2254.45
C02315,2021-09-26,46,Male,Chennai,COD,58,11,2755.96
C02316,2020-01-09,39,Male,Chennai,COD,92,3,367.6
C02317,2022-02-12,33,Male,Mumbai,COD,19,3,1510.24
C02318,2023-01-01,58,Female,Bangalore,CreditCard,16,5,1949.11
C02319,2023-10-14,61,Female,Hyderabad,CreditCard,75,14,1160.12
C02320,2020-08-10,58,Male,Kolkata,Wallet,8,18,2385.5
C02321,2023-12-10,24,Male,Mumbai,CreditCard,33,5,2922.99
C02322,2021-07-06,31,Male,Mumbai,CreditCard,74,11,2847.25
C02323,2023-10-25,46,Female,Delhi,CreditCard,18,13,1018.15
C02324,2021-12-16,36,Male,Hyderabad,CreditCard,35,17,911.11
C02325,2023-07-11,36,Male,Mumbai,UPI,43,11,2885.22
C02326,2024-09-09,19,Male,Delhi,Wallet,50,14,1538.3
C02327,2023-09-03,58,Female,Kolkata,CreditCard,3,18,862.4
C02328,2023-01-12,62,Male,Kolkata,Wallet,91,7,2208.89
C02329,2023-09-03,32,Female,Hyderabad,DebitCard,59,8,1067.93
C02330,2020-04-20,20,Male,Chennai,UPI,28,4,1021.57
C02331,2020-09-07,28,Female,Delhi,CreditCard,46,4,2673.97
C02332,2021-01-17,63,Male,Chennai,UPI,64,5,738.69
C02333,2020-01-07,47,Female,Kolkata,UPI,70,2,473.86
C02334,2021-04-03,57,Male,Kolkata,DebitCard,47,4,1026.8
C02335,2023-01-12,35,Female,Bangalore,Wallet,14,0,1938.75
C02336,2020-07-26,19,Female,Bangalore,UPI,7,10,632.34
C02337,2022-06-18,49,Female,Bangalore,COD,74,19,1573.31
C02338,2023-11-14,25,Female,Bangalore,DebitCard,79,0,1993.81
C02339,2023-08-30,39,Male,Mumbai,COD,31,6,2591.59
C02340,2020-01-22,23,Female,Bangalore,DebitCard,93,14,920.65
C02341,2021-02-13,29,Female,Mumbai,COD,81,16,2506.84
C02342,2022-06-13,64,Male,Mumbai,COD,51,7,934.25
C02343,2021-05-29,57,Female,Hyderabad,UPI,29,1,2127.27
C02344,2023-02-24,53,Male,Mumbai,UPI,15,12,1462.82
C02345,2022-03-19,32,Male,Mumbai,DebitCard,90,11,609.64
C02346,2024-09-19,45,Male,Bangalore,Wallet,76,4,2228.51
C02347,2022-05-23,62,Male,Mumbai,UPI,25,12,887.96
C02348,2020-01-14,35,Female,Chennai,UPI,61,5,776.88
C02349,2022-08-28,19,Male,Bangalore,CreditCard,41,14,1267.47
C02350,2022-09-04,30,Male,Delhi,UPI,69,10,2063.88
C02351,2022-10-10,62,Male,Bangalore,Wallet,4,3,931.79
C02352,2022-11-01,32,Female,Mumbai,CreditCard,57,0,795.89
C02353,2020-03-27,37,Female,Chennai,COD,31,14,326.87
C02354,2024-03-27,46,Male,Bangalore,COD,3,11,1573.44
C02355,2022-06-27,59,Male,Chennai,CreditCard,67,8,1457.34
C02356,2024-04-09,46,Male,Delhi,CreditCard,90,10,931.44
C02357,2023-08-17,20,Female,Kolkata,CreditCard,50,4,444.86
C02358,2023-06-20,36,Female,Delhi,DebitCard,17,6,1458.99
C02359,2020-05-01,20,Male,Kolkata,Wallet,60,7,2428.15
C02360,2023-03-16,31,Male,Hyderabad,Wallet,74,0,2231.26
C02361,2024-05-09,57,Female,Kolkata,COD,66,0,2624.15
C02362,2022-01-19,21,Female,Hyderabad,COD,88,2,325.87
C02363,2023-10-11,28,Male,Bangalore,COD,75,7,2909.33
C02364,2021-11-15,48,Male,Hyderabad,UPI,24,10,1221.81
C02365,2024-10-22,60,Male,Chennai,COD,99,0,2974.07
