return_id,order_id,return_date,return_reason,refund_amount,pickup_delay_days
R012325,O012326,2025-04-22 08:00:00,Defective,11201.61,6
R016818,O016819,2023-07-18 01:00:00,Other,19276.48,2
R010497,O010498,2024-05-23 05:00:00,Size Issue,3621.79,6
R016754,O016755,2025-02-18 16:00:00,Wrong Item,16195.8,2
R019971,O019972,2023-08-01 05:00:00,Other,7148.16,6
R011495,O011496,2023-07-26 05:00:00,Other,5010.86,2
R010732,O010733,2024-01-20 18:00:00,Other,8572.05,2
R000736,O000737,2023-02-01 04:00:00,Other,5236.32,6
R008136,O008137,2024-10-07 15:00:00,Other,925.58,1
R011123,O011124,2024-09-06 04:00:00,Size Issue,3835.94,5
R011793,O011794,2024-02-23 00:00:00,Other,8281.650000000001,1
R012090,O012091,2024-03-09 12:00:00,Other,2416.62,2
R011507,O011508,2025-08-09 23:00:00,Defective,8452.96,2
R000450,O000451,2025-03-01 02:00:00,Other,9862.74,3
R010946,O010947,2024-05-19 08:00:00,Size Issue,9099.36,6
R007014,O007015,2025-03-09 07:00:00,Wrong Item,12592.36,6
R002457,O002458,2024-08-19 13:00:00,Wrong Item,1856.43,4
R006863,O006864,2024-08-13 01:00:00,Wrong Item,1837.6499999999999,4
R015424,O015425,2024-06-17 19:00:00,Wrong Item,10627.76,6
R017990,O017991,2024-12-16 02:00:00,Defective,9295.82,1
R002392,O002393,2024-12-19 01:00:00,Wrong Item,18174.16,4
R015780,O015781,2024-08-27 03:00:00,Size Issue,3403.22,5
R008722,O008723,2023-08-17 20:00:00,Wrong Item,3067.4,5
R012092,O012093,2023-12-20 23:00:00,Defective,3705.66,1
R004836,O004837,2024-09-17 19:00:00,Size Issue,9709.48,5
R001144,O001145,2023-05-09 11:00:00,Other,14441.46,3
R014553,O014554,2024-09-26 01:00:00,Other,12486.88,1
R019964,O019965,2023-12-08 20:00:00,Wrong Item,9967.59,5
R005412,O005413,2023-08-10 09:00:00,Size Issue,1901.84,3
R011183,O011184,2023-04-08 11:00:00,Wrong Item,1062.95,3
R002133,O002134,2025-02-10 01:00:00,Size Issue,9975.3,2
R002937,O002938,2023-01-15 15:00:00,Size Issue,5491.22,5
R013624,O013625,2025-06-29 05:00:00,Defective,11951.73,3
R013866,O013867,2024-02-01 18:00:00,Size Issue,5279.58,4
R012233,O012234,2025-07-03 03:00:00,Size Issue,2186.04,2
R000041,O000042,2023-07-10 11:00:00,Changed Mind,1841.62,2
R003282,O003283,2024-06-12 03:00:00,Changed Mind,1692.3600000000001,3
R012689,O012690,2025-06-11 05:00:00,Size Issue,2352.04,1
R013306,O013307,2023-03-24 11:00:00,Changed Mind,3470.38,1
R011230,O011231,2025-08-04 09:00:00,Size Issue,2949.35,3
R001866,O001867,2024-04-28 20:00:00,Changed Mind,8956.289999999999,5
R014428,O014429,2024-12-19 06:00:00,Other,13278.0,1
R002450,O002451,2024-03-16 13:00:00,Other,3993.14,1
R003070,O003071,2024-12-07 08:00:00,Defective,4692.39,1
R010505,O010506,2024-03-22 05:00:00,Defective,3570.2999999999997,4
R013698,O013699,2024-10-21 07:00:00,Other,3163.7999999999997,2
R001123,O001124,2023-07-25 10:00:00,Other,19259.96,1
R002334,O002335,2025-03-05 10:00:00,Defective,311.86,2
R019014,O019015,2024-02-10 23:00:00,Size Issue,2913.52,6
R013132,O013133,2025-01-18 05:00:00,Changed Mind,1008.06,3
R019001,O019002,2023-10-12 08:00:00,Size Issue,14867.16,5
R015566,O015567,2024-07-23 10:00:00,Changed Mind,1551.4,1
R002408,O002409,2023-07-19 01:00:00,Changed Mind,7579.59,6
R017817,O017818,2023-03-14 16:00:00,Other,15793.04,2
R009458,O009459,2024-04-22 13:00:00,Changed Mind,4209.0,6
R014217,O014218,2025-01-20 13:00:00,Size Issue,9248.91,5
R001347,O001348,2023-06-23 19:00:00,Changed Mind,18711.04,3
R005925,O005926,2024-10-26 14:00:00,Defective,1272.85,2
R008355,O008356,2024-03-12 03:00:00,Size Issue,4581.51,4
R005343,O005344,2025-04-05 05:00:00,Wrong Item,13959.2,4
R009048,O009049,2024-08-30 15:00:00,Changed Mind,12421.439999999999,5
R003887,O003888,2023-12-06 16:00:00,Wrong Item,6852.76,2
R005332,O005333,2024-07-27 08:00:00,Size Issue,1568.27,3
R019475,O019476,2025-01-24 23:00:00,Changed Mind,11699.76,1
R017694,O017695,2023-12-24 17:00:00,Other,3842.18,1
R019332,O019333,2023-03-29 00:00:00,Size Issue,19179.32,1
R000035,O000036,2024-01-08 19:00:00,Other,16066.8,1
R007479,O007480,2024-01-07 07:00:00,Changed Mind,14759.550000000001,6
R018390,O018391,2024-12-10 03:00:00,Wrong Item,6794.6,6
R010204,O010205,2023-02-18 20:00:00,Changed Mind,4565.37,4
R006601,O006602,2024-02-02 20:00:00,Size Issue,1038.44,5
R019737,O019738,2024-03-26 14:00:00,Wrong Item,14409.51,1
R005836,O005837,2024-03-10 20:00:00,Changed Mind,9865.650000000001,1
R002315,O002316,2023-03-09 13:00:00,Size Issue,1896.15,6
R014966,O014967,2023-02-28 23:00:00,Changed Mind,1813.05,6
R002699,O002700,2024-03-17 02:00:00,Wrong Item,1564.13,6
R000621,O000622,2024-03-22 12:00:00,Changed Mind,10083.599999999999,6
R001978,O001979,2025-05-23 22:00:00,Other,1716.92,2
R015011,O015012,2024-12-06 14:00:00,Changed Mind,11463.99,2
R000323,O000324,2023-08-26 04:00:00,Wrong Item,3549.75,5
R008730,O008731,2023-03-21 08:00:00,Changed Mind,2531.89,3
R012740,O012741,2023-04-10 16:00:00,Size Issue,7869.68,6
R002308,O002309,2025-03-17 09:00:00,Changed Mind,8537.84,2
R003486,O003487,2024-06-15 03:00:00,Defective,10062.39,2
R013011,O013012,2025-05-14 15:00:00,Defective,9302.16,3
R005018,O005019,2023-09-07 17:00:00,Size Issue,14766.32,2
R010124,O010125,2025-01-02 16:00:00,Defective,6161.64,2
R001227,O001228,2024-01-23 03:00:00,Size Issue,11966.789999999999,1
R004168,O004169,2023-07-16 14:00:00,Defective,11884.74,4
R007724,O007725,2023-03-25 17:00:00,Other,9939.84,3
R008679,O008680,2025-03-31 14:00:00,Other,6862.42,2
R019043,O019044,2024-12-05 07:00:00,Size Issue,3581.44,6
R013991,O013992,2024-04-19 22:00:00,Wrong Item,4812.29,3
R019665,O019666,2024-01-17 15:00:00,Changed Mind,643.5,1
R016559,O016560,2024-08-17 19:00:00,Wrong Item,4815.51,2
R011414,O011415,2023-02-13 00:00:00,Size Issue,14709.66,6
R014278,O014279,2024-10-05 00:00:00,Wrong Item,2128.52,5
R018727,O018728,2024-07-18 07:00:00,Defective,718.36,5
R004097,O004098,2024-02-25 08:00:00,Wrong Item,6923.61,6
R003571,O003572,2023-03-25 03:00:00,Changed Mind,4760.55,2
R011015,O011016,2024-05-26 23:00:00,Wrong Item,14936.0,3
R003043,O003044,2023-02-02 14:00:00,Wrong Item,1690.77,2
R006377,O006378,2025-03-04 22:00:00,Size Issue,4771.77,1
R009376,O009377,2025-02-25 05:00:00,Defective,3679.32,1
R017316,O017317,2025-04-01 20:00:00,Defective,2460.88,4
R005352,O005353,2025-01-01 11:00:00,Other,981.72,4
R007662,O007663,2024-09-06 13:00:00,Size Issue,4465.08,2
R011943,O011944,2023-11-11 09:00:00,Wrong Item,11957.099999999999,2
R005990,O005991,2025-07-09 18:00:00,Size Issue,4936.14,6
R006427,O006428,2024-03-30 20:00:00,Size Issue,2778.1,3
R010994,O010995,2025-06-27 03:00:00,Defective,4345.68,5
R018634,O018635,2025-03-06 17:00:00,Other,16114.6,6
R004447,O004448,2024-05-19 21:00:00,Changed Mind,9361.62,5
R001261,O001262,2024-11-22 15:00:00,Changed Mind,9261.39,5
R013064,O013065,2024-10-08 08:00:00,Other,1456.92,3
R005683,O005684,2024-01-12 19:00:00,Defective,1674.44,1
R017728,O017729,2025-02-17 12:00:00,Defective,8007.68,6
R005996,O005997,2023-11-20 07:00:00,Defective,3199.2,5
R015973,O015974,2023-02-14 15:00:00,Defective,3947.84,3
R013685,O013686,2025-01-06 10:00:00,Other,2110.8,1
R014897,O014898,2025-07-27 21:00:00,Changed Mind,2027.17,4
R008197,O008198,2025-02-16 23:00:00,Size Issue,13184.2,3
R002771,O002772,2024-05-30 11:00:00,Wrong Item,4735.03,1
R006685,O006686,2024-10-16 22:00:00,Size Issue,1378.96,2
R018750,O018751,2024-07-21 18:00:00,Size Issue,1503.21,4
R016465,O016466,2025-07-25 08:00:00,Other,8603.88,2
R019843,O019844,2024-04-05 01:00:00,Size Issue,7920.93,3
R018337,O018338,2024-09-06 17:00:00,Defective,4114.8,2
R002250,O002251,2025-08-13 23:00:00,Defective,9379.98,4
R012179,O012180,2023-07-02 14:00:00,Defective,13877.2,3
R012801,O012802,2025-05-29 00:00:00,Wrong Item,6931.6,6
R003248,O003249,2024-10-24 09:00:00,Size Issue,4930.7,4
R018084,O018085,2024-12-28 21:00:00,Wrong Item,10232.34,3
R002753,O002754,2025-09-17 00:00:00,Wrong Item,17887.88,6
R008703,O008704,2024-05-15 23:00:00,Wrong Item,3657.24,3
R008058,O008059,2023-03-28 10:00:00,Wrong Item,4837.45,2
R014695,O014696,2024-07-08 11:00:00,Changed Mind,8281.46,1
R008248,O008249,2023-08-12 20:00:00,Size Issue,2483.58,6
R008182,O008183,2023-08-07 03:00:00,Wrong Item,4405.16,4
R011983,O011984,2024-12-28 08:00:00,Defective,8975.14,2
R004699,O004700,2024-01-10 11:00:00,Changed Mind,10866.57,1
R007924,O007925,2024-03-20 23:00:00,Defective,11602.68,6
R009075,O009076,2023-03-26 11:00:00,Defective,15275.6,1
R000423,O000424,2023-05-09 20:00:00,Size Issue,10064.96,3
R017646,O017647,2025-08-20 03:00:00,Other,10934.31,1
R009888,O009889,2023-04-04 18:00:00,Wrong Item,466.58,5
R009504,O009505,2024-12-05 03:00:00,Other,4389.02,5
R016138,O016139,2023-03-01 01:00:00,Size Issue,6977.49,5
R017061,O017062,2025-07-14 01:00:00,Size Issue,1605.68,3
R003686,O003687,2024-02-11 06:00:00,Other,8524.8,6
R003142,O003143,2025-07-02 22:00:00,Changed Mind,1726.88,5
R017099,O017100,2024-04-30 09:00:00,Changed Mind,13637.099999999999,4
R015846,O015847,2023-03-13 15:00:00,Changed Mind,17723.64,6
R013047,O013048,2023-02-08 05:00:00,Changed Mind,12825.84,1
R006433,O006434,2025-06-03 14:00:00,Other,6543.87,6
R001713,O001714,2025-04-18 14:00:00,Other,7774.200000000001,1
R000031,O000032,2024-06-30 12:00:00,Size Issue,1497.68,1
R011056,O011057,2023-08-13 09:00:00,Other,4773.28,6
R014165,O014166,2023-02-17 17:00:00,Wrong Item,3352.5,6
R001433,O001434,2024-10-27 02:00:00,Defective,4940.24,1
R012897,O012898,2024-01-14 23:00:00,Wrong Item,4841.92,5
R002252,O002253,2024-10-16 02:00:00,Size Issue,1106.28,2
R011937,O011938,2025-07-11 23:00:00,Defective,10314.36,4
R006440,O006441,2023-05-11 06:00:00,Wrong Item,10061.72,2
R011119,O011120,2024-06-20 18:00:00,Size Issue,9438.03,3
R000647,O000648,2024-03-27 20:00:00,Defective,5633.72,4
R007757,O007758,2023-04-11 11:00:00,Wrong Item,1212.93,6
R010446,O010447,2024-03-16 02:00:00,Defective,14955.88,1
R009861,O009862,2025-07-04 20:00:00,Other,11483.76,5
R007803,O007804,2025-07-31 21:00:00,Other,3865.89,1
R017765,O017766,2024-06-10 06:00:00,Defective,14143.8,2
R001321,O001322,2023-06-10 04:00:00,Defective,8434.96,1
R015148,O015149,2024-04-14 15:00:00,Changed Mind,5491.34,3
R005149,O005150,2025-05-31 04:00:00,Size Issue,1183.64,3
R013020,O013021,2024-12-08 21:00:00,Changed Mind,3459.86,3
R006814,O006815,2023-10-29 01:00:00,Other,15460.84,1
R008612,O008613,2025-08-31 14:00:00,Defective,6756.12,1
R010231,O010232,2024-10-30 06:00:00,Wrong Item,9017.04,6
R015465,O015466,2023-04-24 07:00:00,Wrong Item,1609.97,3
R003376,O003377,2023-06-03 10:00:00,Wrong Item,11655.93,5
R013909,O013910,2025-06-13 10:00:00,Wrong Item,4186.16,2
R016071,O016072,2023-09-07 14:00:00,Wrong Item,6811.6,5
R004254,O004255,2025-05-18 09:00:00,Defective,4095.37,3
R002534,O002535,2024-12-25 03:00:00,Other,4617.8,6
R009534,O009535,2024-04-20 06:00:00,Other,11191.92,3
R009334,O009335,2023-02-12 02:00:00,Changed Mind,5925.72,5
R001624,O001625,2023-07-16 17:00:00,Wrong Item,11718.36,6
R001429,O001430,2024-06-29 10:00:00,Defective,6027.6900000000005,6
R003222,O003223,2023-11-02 08:00:00,Wrong Item,11511.28,3
R007704,O007705,2023-07-11 15:00:00,Defective,3131.42,2
R000217,O000218,2025-06-17 18:00:00,Wrong Item,2013.75,4
R001862,O001863,2023-05-26 21:00:00,Size Issue,3331.86,6
R011373,O011374,2024-01-08 18:00:00,Changed Mind,1417.13,1
R000265,O000266,2023-09-14 05:00:00,Wrong Item,8744.28,1
R001396,O001397,2025-06-24 06:00:00,Size Issue,11834.49,5
R018791,O018792,2024-12-10 17:00:00,Changed Mind,12105.18,2
R008689,O008690,2024-09-09 01:00:00,Size Issue,6069.1,1
R015032,O015033,2025-03-03 16:00:00,Other,4058.77,6
R012922,O012923,2025-01-24 00:00:00,Other,663.36,4
R008764,O008765,2024-07-18 17:00:00,Defective,3695.83,3
R002879,O002880,2025-05-21 16:00:00,Defective,14784.24,5
R019214,O019215,2024-08-08 21:00:00,Changed Mind,8667.960000000001,4
R008583,O008584,2023-06-29 22:00:00,Size Issue,4796.6,4
R017884,O017885,2025-01-04 00:00:00,Size Issue,3885.5,2
R013033,O013034,2023-11-15 07:00:00,Size Issue,16801.48,6
R002859,O002860,2024-07-10 00:00:00,Other,3057.62,4
R008361,O008362,2024-11-30 18:00:00,Wrong Item,2420.8500000000004,3
R012396,O012397,2024-07-19 09:00:00,Defective,1253.34,6
R012840,O012841,2024-02-05 01:00:00,Other,13496.8,2
R012807,O012808,2023-04-01 06:00:00,Other,12771.6,5
R013129,O013130,2025-01-03 10:00:00,Defective,14922.78,2
R009688,O009689,2023-08-31 01:00:00,Other,12810.449999999999,3
R014862,O014863,2024-03-08 07:00:00,Changed Mind,15525.96,4
R007093,O007094,2023-10-27 04:00:00,Defective,2398.84,4
R006926,O006927,2024-07-19 06:00:00,Changed Mind,16975.28,2
R004347,O004348,2024-10-20 22:00:00,Size Issue,11470.650000000001,2
R017473,O017474,2024-05-21 05:00:00,Other,3406.36,6
R012882,O012883,2025-03-01 19:00:00,Wrong Item,9254.32,3
R001632,O001633,2024-10-11 14:00:00,Wrong Item,2564.0099999999998,4
R014961,O014962,2023-11-04 06:00:00,Defective,5225.94,3
R010117,O010118,2024-09-15 16:00:00,Other,6713.6,6
R003468,O003469,2025-03-09 14:00:00,Wrong Item,8148.030000000001,2
R009051,O009052,2025-04-29 03:00:00,Size Issue,626.54,1
R007606,O007607,2024-05-02 02:00:00,Other,17609.2,6
R008227,O008228,2023-06-14 01:00:00,Size Issue,4655.4,1
R017769,O017770,2025-06-10 16:00:00,Size Issue,18394.36,1
R009593,O009594,2023-05-05 20:00:00,Defective,10360.349999999999,1
R006472,O006473,2024-07-04 22:00:00,Defective,13265.96,5
R012506,O012507,2024-05-13 08:00:00,Other,4129.78,3
R000387,O000388,2024-02-02 09:00:00,Other,2016.24,2
R003710,O003711,2025-06-08 01:00:00,Defective,15914.92,3
R015851,O015852,2023-10-31 09:00:00,Other,1581.95,4
R005587,O005588,2024-08-30 19:00:00,Size Issue,16511.8,3
R004258,O004259,2023-07-25 19:00:00,Wrong Item,4648.67,5
R001035,O001036,2023-10-24 19:00:00,Other,4139.91,6
R002043,O002044,2024-06-10 00:00:00,Other,3286.55,4
R014105,O014106,2024-08-13 16:00:00,Changed Mind,2781.57,6
R013966,O013967,2025-05-14 06:00:00,Size Issue,2333.56,1
R019161,O019162,2025-07-03 17:00:00,Other,17604.12,5
R002641,O002642,2023-04-08 14:00:00,Wrong Item,16345.68,1
R005723,O005724,2023-12-18 22:00:00,Size Issue,8952.58,4
R016587,O016588,2025-05-18 11:00:00,Size Issue,14985.24,5
R013880,O013881,2024-12-10 09:00:00,Defective,12988.14,3
R001554,O001555,2024-11-14 03:00:00,Changed Mind,5786.34,3
R001611,O001612,2025-09-05 06:00:00,Changed Mind,3918.51,6
R018667,O018668,2025-08-10 22:00:00,Size Issue,560.97,1
R001163,O001164,2023-07-22 12:00:00,Other,2128.64,4
R015227,O015228,2024-02-21 05:00:00,Other,1955.8200000000002,5
R013113,O013114,2023-12-29 17:00:00,Size Issue,12830.6,4
R014529,O014530,2025-08-08 04:00:00,Wrong Item,2622.69,3
R002647,O002648,2024-07-05 07:00:00,Defective,4859.3,1
R015260,O015261,2024-04-25 13:00:00,Other,4695.76,4
R013804,O013805,2023-09-20 12:00:00,Defective,4375.1,5
R016455,O016456,2023-01-12 18:00:00,Size Issue,9594.44,4
R003912,O003913,2024-08-08 15:00:00,Wrong Item,4706.7,5
R006478,O006479,2024-08-25 03:00:00,Other,10652.130000000001,2
R019208,O019209,2023-11-21 20:00:00,Wrong Item,4725.98,1
R003522,O003523,2025-08-09 13:00:00,Changed Mind,3360.04,4
R017958,O017959,2025-09-07 09:00:00,Wrong Item,6333.94,6
R015074,O015075,2025-05-14 03:00:00,Defective,4368.04,3
R008211,O008212,2025-07-16 11:00:00,Wrong Item,14345.88,2
R002003,O002004,2023-12-07 17:00:00,Other,2702.12,6
R019357,O019358,2024-06-21 23:00:00,Other,6683.76,6
R007451,O007452,2025-02-23 05:00:00,Other,2027.7,5
R013274,O013275,2025-03-25 11:00:00,Wrong Item,1178.29,4
R000017,O000018,2023-03-04 06:00:00,Wrong Item,6442.14,5
R002020,O002021,2023-11-04 11:00:00,Other,5138.25,5
R006935,O006936,2025-09-11 20:00:00,Size Issue,2033.72,4
R001328,O001329,2025-01-06 18:00:00,Other,8384.64,3
R001444,O001445,2025-03-31 23:00:00,Size Issue,13574.099999999999,4
R004472,O004473,2025-06-04 18:00:00,Other,6640.6,5
R006243,O006244,2024-08-06 23:00:00,Defective,4314.18,6
R000705,O000706,2023-02-26 03:00:00,Changed Mind,1519.32,4
R000278,O000279,2024-09-12 18:00:00,Other,5628.4,3
R018561,O018562,2024-09-08 22:00:00,Size Issue,13653.78,3
R008675,O008676,2024-06-20 22:00:00,Wrong Item,1569.76,2
R016599,O016600,2024-10-12 19:00:00,Wrong Item,5290.04,2
R014323,O014324,2025-05-15 20:00:00,Wrong Item,4729.54,4
R013365,O013366,2024-05-16 14:00:00,Changed Mind,1599.28,6
R000273,O000274,2023-08-22 07:00:00,Defective,6690.16,2
R005144,O005145,2025-08-10 06:00:00,Defective,1002.99,6
R008616,O008617,2023-11-18 10:00:00,Wrong Item,4532.16,1
R000513,O000514,2025-04-29 21:00:00,Defective,3679.8,4
R016469,O016470,2025-08-18 22:00:00,Defective,10705.77,6
R005102,O005103,2024-04-14 18:00:00,Size Issue,3384.64,1
R005034,O005035,2024-04-18 19:00:00,Size Issue,3505.34,1
R014398,O014399,2024-06-12 02:00:00,Other,4455.7,2
R004084,O004085,2025-06-11 18:00:00,Other,2939.31,5
R010873,O010874,2025-03-14 12:00:00,Wrong Item,12747.630000000001,4
R011217,O011218,2025-01-09 08:00:00,Changed Mind,7728.719999999999,3
R002405,O002406,2023-03-03 06:00:00,Wrong Item,3048.12,1
R017608,O017609,2023-11-28 17:00:00,Defective,1390.58,4
R007516,O007517,2024-06-14 04:00:00,Changed Mind,2200.53,1
R008852,O008853,2023-01-24 07:00:00,Wrong Item,6673.59,4
R009981,O009982,2023-06-14 04:00:00,Wrong Item,6450.719999999999,6
R010404,O010405,2024-06-11 04:00:00,Changed Mind,3744.84,4
R018223,O018224,2023-08-07 11:00:00,Wrong Item,1770.54,3
R013592,O013593,2023-05-13 19:00:00,Other,3701.5499999999997,1
R016178,O016179,2025-07-03 23:00:00,Other,16857.92,3
R005348,O005349,2025-04-21 11:00:00,Changed Mind,3307.68,3
R004028,O004029,2024-07-23 01:00:00,Size Issue,2818.9,6
R009416,O009417,2023-05-01 13:00:00,Size Issue,3016.3500000000004,2
R012044,O012045,2023-01-20 12:00:00,Wrong Item,2268.88,6
R003458,O003459,2025-05-07 02:00:00,Defective,6767.49,4
R002199,O002200,2023-09-03 20:00:00,Wrong Item,1316.07,2
R007762,O007763,2024-02-12 01:00:00,Size Issue,6426.64,2
R001427,O001428,2023-01-10 01:00:00,Changed Mind,1121.33,1
R009924,O009925,2024-09-19 18:00:00,Other,5216.52,4
R008918,O008919,2025-05-27 22:00:00,Size Issue,3100.28,6
R017504,O017505,2024-07-23 07:00:00,Changed Mind,10024.83,3
R003820,O003821,2024-09-13 19:00:00,Defective,4237.48,4
R006126,O006127,2024-11-24 06:00:00,Size Issue,4453.2,6
R014516,O014517,2024-10-27 13:00:00,Defective,4096.6,1
R009771,O009772,2024-04-04 12:00:00,Other,6543.96,1
R015572,O015573,2023-01-26 08:00:00,Size Issue,663.29,5
R014592,O014593,2024-12-14 11:00:00,Defective,6175.76,3
R011018,O011019,2024-03-17 04:00:00,Defective,1605.18,5
R006846,O006847,2025-06-23 16:00:00,Changed Mind,4786.06,1
R003585,O003586,2023-02-12 05:00:00,Size Issue,3763.89,6
R011858,O011859,2023-04-20 03:00:00,Wrong Item,2834.16,5
R013885,O013886,2023-08-02 15:00:00,Changed Mind,630.55,6
R014994,O014995,2023-12-23 08:00:00,Size Issue,7548.48,3
R010511,O010512,2024-10-29 10:00:00,Other,14794.11,3
R008994,O008995,2023-02-17 12:00:00,Changed Mind,730.75,5
R016381,O016382,2023-06-20 17:00:00,Defective,4492.93,4
R015341,O015342,2023-07-06 09:00:00,Defective,8688.04,6
R015565,O015566,2024-08-26 16:00:00,Size Issue,3777.2,6
R006462,O006463,2024-07-01 00:00:00,Changed Mind,2359.7400000000002,2
R014002,O014003,2023-03-12 03:00:00,Size Issue,12465.88,2
R011191,O011192,2025-03-23 19:00:00,Changed Mind,9737.28,2
R008054,O008055,2024-02-19 11:00:00,Wrong Item,7603.200000000001,3
R006161,O006162,2025-02-21 09:00:00,Changed Mind,9558.1,3
R006423,O006424,2025-01-24 23:00:00,Changed Mind,9245.76,6
R004178,O004179,2024-08-28 10:00:00,Changed Mind,3042.12,1
R002929,O002930,2024-11-29 18:00:00,Changed Mind,5853.36,6
R019373,O019374,2023-01-19 09:00:00,Size Issue,2386.02,4
R001705,O001706,2023-06-17 01:00:00,Size Issue,3281.86,2
R017294,O017295,2024-08-12 09:00:00,Other,727.46,1
R019998,O019999,2025-05-09 10:00:00,Other,5537.7,1
R017888,O017889,2025-04-19 10:00:00,Wrong Item,1935.26,1
R017801,O017802,2023-04-16 23:00:00,Size Issue,7604.24,2
R008337,O008338,2023-12-22 17:00:00,Other,13650.08,3
R005019,O005020,2023-12-25 05:00:00,Size Issue,3573.66,6
R000476,O000477,2023-10-29 08:00:00,Other,5440.7,4
R017092,O017093,2024-11-15 04:00:00,Other,9846.12,4
R008877,O008878,2024-10-15 04:00:00,Size Issue,9720.48,4
R016068,O016069,2023-05-25 13:00:00,Defective,3954.0,2
R004600,O004601,2024-09-23 14:00:00,Changed Mind,5350.52,3
R002235,O002236,2025-04-07 10:00:00,Changed Mind,5254.5,6
R009997,O009998,2025-06-16 15:00:00,Size Issue,9580.42,6
R007250,O007251,2025-05-25 04:00:00,Changed Mind,4415.43,2
R013361,O013362,2025-09-10 06:00:00,Wrong Item,15238.12,1
R019775,O019776,2025-06-06 07:00:00,Wrong Item,2240.48,4
R011907,O011908,2024-09-04 19:00:00,Wrong Item,8505.68,6
R006335,O006336,2024-06-30 15:00:00,Other,8960.67,3
R019663,O019664,2024-09-13 07:00:00,Size Issue,13505.32,3
R018375,O018376,2023-10-06 23:00:00,Changed Mind,1317.27,4
R017672,O017673,2025-08-13 18:00:00,Changed Mind,7438.349999999999,2
R008833,O008834,2023-12-18 05:00:00,Changed Mind,1157.17,3
R008028,O008029,2023-08-22 23:00:00,Other,19863.96,6
R002826,O002827,2023-11-20 21:00:00,Wrong Item,10101.32,6
R004634,O004635,2025-02-20 03:00:00,Size Issue,9922.26,1
R004286,O004287,2023-12-10 15:00:00,Size Issue,14879.16,1
R009559,O009560,2024-04-03 08:00:00,Changed Mind,1800.03,2
R003068,O003069,2023-01-17 01:00:00,Changed Mind,2246.92,5
R018080,O018081,2023-06-25 10:00:00,Other,1391.53,6
R003111,O003112,2025-07-22 02:00:00,Other,3669.55,1
R003213,O003214,2023-02-07 06:00:00,Other,4871.9,2
R000970,O000971,2024-01-28 09:00:00,Defective,2521.5,3
R019534,O019535,2024-10-02 14:00:00,Wrong Item,8520.119999999999,3
R002034,O002035,2025-06-16 18:00:00,Size Issue,10200.119999999999,6
R010351,O010352,2023-06-30 07:00:00,Changed Mind,1940.31,6
R018555,O018556,2023-09-28 08:00:00,Other,3216.76,5
R007668,O007669,2025-04-24 17:00:00,Other,13342.12,2
R003572,O003573,2024-07-30 15:00:00,Wrong Item,9522.0,4
